Source,Mean-X,Mean-Y,Mean-Z,Mean-Mag,Variance-X,Variance-Y,Variance-Z,Variance-Mag,Skewness-X,Skewness-Y,Skewness-Z,Skewness-Mag,Kurtosis-X,Kurtosis-Y,Kurtosis-Z,Kurtosis-Mag,RMS-X,RMS-Y,RMS-Z,RMS-Mag,Label
ya_YA11_02-08-2016_14:32:03_select-bread,0.218428779850706971057149706,0.2590574014500205951192450061,0.2337396052025308560850396163,0.411650424697146,0.0445981576364427,0.0626982496553748,0.0510333013325022,0.0923280240192904,0.0000930179436976354,0.000258236372826401,0.000139217257943779,0.000307765831452514,0.00000421214872738674,0.0000164160300903285,0.00000720006194694087,0.0000184138299348067,0.303824438621239,0.360290142664786,0.325065384765492,0.572525790491276,0
ya_YA11_02-08-2016_14:32:03_move-bread-to-plate,0.4018353264085495695947279509,0.4917647262271755823493557847,0.4422850717081768270890483001,0.773899386333302,0.0078038558250297,0.0113020104658534,0.00911638802458658,0.0164846636884995,0.00000203165652464268,0.00000644222033650267,0.00000339295844688765,0.00000755923264098136,0.0000000716700690175366,0.000000336617062517132,0.000000143284812252521,0.000000372797777612584,0.411431021405648,0.503124792101465,0.452473725955987,0.791923300883697,0
ya_YA11_02-08-2016_14:32:03_select-knife-for-peanut-butter,0.408536909558432751356608269,0.5096850831396301458464469484,0.4609254101445656455451796155,0.79945826918204,0.00416386459915583,0.00224052097937019,0.000656338487740427,0.00477372840341703,0.000000129693768255207,0.0000000217780068951853,0.00000000051237262402502,0.00000013151052290318,0.000000000949021318197121,0.000000000103230490163246,0.0,0.000000000954619294007797,0.413601584947049,0.511878310689584,0.461636840172745,0.803862082841211,0
ya_YA11_02-08-2016_14:32:03_no-label-provided,0.4115728451389497383323021264,0.4925146868837204576421698267,0.4530195623974722454567603413,0.785614184932233,0.0112037487681986,0.00717720770206033,0.00144815430329163,0.0133840744075027,0.00000309504350554924,0.000000756815290620415,0.00000000488003729066756,0.0000031862340623569,0.0000000926870404303041,0.0000000142056971301919,0.0000000000127862238941997,0.0000000937693417816884,0.424965828772113,0.499747860924116,0.454615087978929,0.798134549020582,0
ya_YA11_02-08-2016_14:32:03_open-peanut-butter,0.470678425929367019850886674,0.49815993006104409845509037,0.4537889249501638858797200417,0.821964649459572,0.00288774944405556,0.00105327508467272,0.000264309893691335,0.00308518151419631,0.0000000347898226177529,0.00000000177543276261594,0.0000000000349073531838643,0.0000000348351135751355,0.000000000150745033148122,0.0000000000028613996375927,0.0,0.000000000150772187842169,0.473736139722739,0.49921597630995,0.454080057149746,0.824518780491758,0
ya_YA11_02-08-2016_14:32:03_scoop-and-spread-peanut-butter,0.4113128588038213832304345038,0.5226674467655010154220264491,0.4614471886350735492659015146,0.809501720581836,0.00459615391202206,0.00635525111372365,0.00147190576783438,0.00797999712348729,0.000000217815916751059,0.000000457674870909182,0.00000000621633626923924,0.000000506901078997128,0.00000000268576501073,0.00000000613246787860246,0.0000000000203588568780572,0.00000000669484207864576,0.416862593343891,0.528712124905502,0.463039321944743,0.817139123049761,1
ya_YA11_02-08-2016_14:32:03_spread-peanut-butter,0.4214104883208276664094852679,0.5097852419635192483470607297,0.4596119187415426478453875398,0.805425917412573,0.00339230936281387,0.00152778689366263,0.000688216115693863,0.0037835878511517,0.0000000762577140284844,0.00000000635538786183866,0.000000000595736864346484,0.0000000765244066042727,0.000000000629564482410366,0.0000000000205300200967179,0.0,0.00000000062989913417769,0.425416394876375,0.511281507408068,0.460360002568616,0.808900006683184,0
ya_YA11_02-08-2016_14:32:03_select-jelly,0.4259738432359252624142623189,0.505461282999228845318872169,0.4543289412852682346150504609,0.802097008236413,0.00246314173430654,0.00124785399908562,0.000790895162939141,0.00287223292319358,0.0000000214183736002397,0.00000000307402715806033,0.000000000785367269648399,0.0000000216520939494584,0.0000000000743192940301323,0.00000000000626949158086456,0.0,0.0000000000745832688330284,0.428855286612502,0.506694150953326,0.455198508403017,0.804898441741649,0
ya_YA11_02-08-2016_14:32:03_move-jelly,0.4223671936035074641025224095,0.5117701550214761769844798183,0.4602379213297714874307064449,0.807540514174464,0.00938522378047657,0.00212912910878229,0.0028519171026786,0.0100373824940588,0.00000151472099865495,0.0000000170306392809787,0.0000000460793436522874,0.00000151551742066926,0.0000000280591851180766,0.000000000073110190175526,0.000000000294044813902866,0.0000000280608210311634,0.433335055139761,0.513846106027367,0.463325869483485,0.816387133671946,0
ya_YA11_02-08-2016_14:32:03_open-jelly-jar,0.3987013917471133013623737359,0.512582485598862316241505101,0.4617904526883174543013711525,0.796840025675088,0.0108430452950069,0.00554406245163959,0.000442562417498889,0.0121862267019219,0.00000268707024285814,0.000000355557221276297,0.000000000144699565460861,0.00000271049210450674,0.0000000661223511998938,0.00000000470472275432528,0.0,0.0000000662895145886374,0.412075047868822,0.517962225451188,0.462269385328057,0.807331218696526,0
