Source,Mean-X,Mean-Y,Mean-Z,Mean-Mag,Variance-X,Variance-Y,Variance-Z,Variance-Mag,Skewness-X,Skewness-Y,Skewness-Z,Skewness-Mag,Kurtosis-X,Kurtosis-Y,Kurtosis-Z,Kurtosis-Mag,RMS-X,RMS-Y,RMS-Z,RMS-Mag,Label
oa_OA14_06-13-2016_14:31:04_select-bread,0.2797144803278056297354783709,0.2511097535014137291641022944,0.3335983513320428791263961017,0.502577515235264,0.0586877106920607,0.047358095678533,0.0834910246019663,0.112506834466437,0.000215348302469004,0.000113303368446743,0.000620145601365474,0.000666177987906089,0.0000133689841777002,0.00000568427528028908,0.0000547802323142569,0.0000566737556176548,0.370037702399519,0.332286328310501,0.44133760842854,0.664921792237713,1
oa_OA14_06-13-2016_14:31:04_move-coffee,0.5147589580245714597176828308,0.4566549527784255552410432711,0.602708053068697426432827384,0.914749981141005,0.00772193485384202,0.00366235889133009,0.00361476740362977,0.00927942314576876,0.00000070108031549437,0.0000000873312202112543,0.0000000688207224689501,0.000000709842688656029,0.00000000880876370694632,0.000000000678311759934668,0.000000000389518001392711,0.00000000884342406321722,0.522205629728735,0.460647484296176,0.605699401219359,0.922912015929076,0
oa_OA14_06-13-2016_14:31:04_open-coffee,0.4757744278350776557123652565,0.4383876916814107653776068092,0.5766688528118337540236676835,0.866655664149764,0.00613299767865218,0.00510317393483408,0.00699592511483402,0.0106112682063874,0.000000374058848024749,0.000000207425453995116,0.0000005066028499199,0.0000006630171855221,0.00000000418451478373039,0.00000000180784121647187,0.00000000588278448122868,0.00000000744215070337988,0.482176631391908,0.444169947376666,0.58270308984778,0.877111245470714,0
oa_OA14_06-13-2016_14:31:04_select-spoon-for-coffee,0.5419453569752098555396442378,0.435050414761719207718493753,0.6253217432527732688802016667,0.934880161259195,0.00268895217376233,0.00133024511790077,0.00164911848646959,0.00342339124975451,0.0000000284008111592768,0.00000000465941269211366,0.0000000071352826278845,0.00000002965178678124,0.000000000114310793482102,0.0000000000145557937361195,0.000000000019979399041652,0.000000000116953003483715,0.544420537930697,0.436576578050455,0.626638971873883,0.93790683529557,1
oa_OA14_06-13-2016_14:31:04_scoop-coffee,0.493987176276388949149555034,0.4502284969214637406087087804,0.5867989746009656573932207957,0.889416700067199,0.00884627666562748,0.0110517778297757,0.0068041496074998,0.015706522719074,0.00000156598638877873,0.00000268433397136617,0.000000607762734700233,0.00000316659719278613,0.0000000364413072505104,0.0000000711575027018039,0.00000000911582257977254,0.0000000804640123669534,0.502861419270904,0.46233913664099,0.592568296654693,0.904303196091514,0
oa_OA14_06-13-2016_14:31:04_select-sugar,0.3956554866909904254876134043,0.374552457815329285361610676,0.5289157966215948098014578049,0.759331763934609,0.0190588136670021,0.00878360771069693,0.0125519564756417,0.0244528475678258,0.000010338088000871,0.000000907111440963099,0.0000028997431363155,0.0000107753155376856,0.000000300463139672956,0.0000000107638403579186,0.0000000557280260259966,0.000000305776996267108,0.419049016006107,0.386099924069147,0.540651344575687,0.785480175162547,1
oa_OA14_06-13-2016_14:31:04_open-sugar,0.5489627076415755243311578807,0.4099234113702610013947560064,0.6059350100437054372158721086,0.91463352987263,0.0071072252054736,0.00111875060589453,0.00690105316188627,0.00996939254832957,0.000000593957112069441,0.00000000218040731059605,0.000000557188990071919,0.000000814401237604214,0.00000000778460972402699,0.00000000000414396336214722,0.00000000707372714619355,0.0000000105184495752294,0.555398307151402,0.411285732545303,0.611603049010182,0.92286592901706,0
oa_OA14_06-13-2016_14:31:04_scoop-sugar-into-mug,0.4904199588876674159175906453,0.4474381212030882871094917904,0.5943279695285599777019078532,0.891032178849379,0.0039053092744421,0.00478769962472814,0.00784098631022516,0.0099827137864813,0.000000105795921094926,0.00000024674153908706,0.000000944939342937085,0.000000982336259058854,0.000000000823368966788768,0.0000000033962040396061,0.0000000169073618560398,0.0000000172647335127183,0.494385522997816,0.452756636539408,0.600888277198154,0.90026237228625,0
oa_OA14_06-13-2016_14:31:04_select-cream,0.4727778528859904384143193806,0.4456463551484769276719912227,0.5699161152182715321872641538,0.864247621010377,0.00565468732956349,0.00206916829927974,0.00542709398020641,0.00810618870467884,0.000000265754621781225,0.0000000178296832962022,0.000000227150910290815,0.000000350058498897642,0.00000000234531998619647,0.0000000000796983534508052,0.00000000188875132348206,0.00000000301235111286029,0.47872078031881,0.447961875784538,0.574657700170886,0.871822745763807,1
oa_OA14_06-13-2016_14:31:04_pour-cream-into-coffee,0.4862135908862376881791250851,0.4285082458920050540294877285,0.556738520141853737685750376,0.854389110750877,0.00139630179812267,0.00379669165394861,0.00235925533060913,0.00468301312635479,0.00000000431366140832966,0.000000115724252366891,0.0000000198038020225113,0.000000117485747370344,0.0000000000105130235520232,0.00000000113111863750173,0.0000000000800592846875836,0.0000000011339970832558,0.48764737030011,0.432915705942152,0.558853321668889,0.858797415781135,0
