Source,Mean-X,Mean-Y,Mean-Z,Mean-Mag,Variance-X,Variance-Y,Variance-Z,Variance-Mag,Skewness-X,Skewness-Y,Skewness-Z,Skewness-Mag,Kurtosis-X,Kurtosis-Y,Kurtosis-Z,Kurtosis-Mag,RMS-X,RMS-Y,RMS-Z,RMS-Mag,Label
ya_YA11_02-08-2016_14:41:43 copy_adjust-toaster,0.343311200386285371323937362,0.437287693026314902255860872,0.4153721115322153068484178511,0.69398638158229,0.0271394924302154,0.0346871270842774,0.0342001217038273,0.0557619687536867,0.0000403201688589094,0.0000855004660326301,0.0000797776696493856,0.000123695279955601,0.00000247959815081559,0.00000666076043981944,0.00000595193594258879,0.00000927036558561053,0.380791376925591,0.475297436934552,0.454680231308288,0.760028840926448,0
ya_YA11_02-08-2016_14:41:43 copy_select-bread,0.424661171154081740309449419,0.4925275368513521380685690314,0.4881050435837159869727170156,0.81312177342307,0.00119196126150436,0.00125810987061117,0.000380896539158223,0.00177445604876509,0.00000000337504068230265,0.00000000378321454639631,0.0000000000915570827380674,0.0000000050706996174751,0.00000000000843310959820347,0.00000000000951847326911559,0.0,0.0000000000127168656071447,0.426062285995206,0.493803082642739,0.488495066618916,0.814860715758191,1
ya_YA11_02-08-2016_14:41:43 copy_move-bread-into-toaster,0.4236029646115303123801866347,0.4714852489844995005708997915,0.5032503866300978754934907299,0.809319938764019,0.00817912183408473,0.00424876788617079,0.00118547920825959,0.0092927618865746,0.000000998802053997863,0.000000159335417284423,0.00000000255264226952359,0.00000101143454274318,0.00000001623024658753,0.00000000172558444752835,0.00000000000505066649674509,0.0000000163217208494329,0.433149620179635,0.47596965018386,0.504426833992406,0.817687062518119,0
ya_YA11_02-08-2016_14:41:43 copy_turn-toaster-on,0.4314410811892454985596743323,0.4986508498785210519876556383,0.4921440226217681506659282738,0.822799985187562,0.00622281378766177,0.00312887536222775,0.00121784742032318,0.00707081500305708,0.000000447260236045091,0.0000000484524388140659,0.0000000030422010162248,0.000000449887333185948,0.00000000534565726970898,0.000000000259993748909138,0.0000000000069898984172377,0.0000000053519806850683,0.438593456774502,0.501778382801411,0.493379758829503,0.829198017481268,0
ya_YA11_02-08-2016_14:41:43 copy_select-coffee,0.4084475797122113838322791135,0.5041345409611568754633981353,0.480128461405740124194011789,0.807158225018319,0.00117367079686053,0.000847196980067005,0.000441970876699669,0.00151346758085152,0.00000000302573145841101,0.00000000128123414464073,0.000000000154481000285405,0.00000000328944922004588,0.00000000000700367788735422,0.0,0.0,0.00000000000700367788735422,0.409881807561184,0.504974090790986,0.480588504157708,0.808682409149816,1
ya_YA11_02-08-2016_14:41:43 copy_move-coffee,0.4891520271009744511683677207,0.4584616523533510221239666891,0.5121807572331837398666013349,0.843674060508864,0.00683690985184214,0.0015814956551823,0.00182299377618246,0.00725036351761597,0.000000453699109943057,0.00000000688620811695906,0.0000000104011700440247,0.000000453870561463989,0.00000000448058575359462,0.0000000000215909891750682,0.0000000000353084045099935,0.00000000448077689129437,0.496091337828867,0.460183205184356,0.513957315208316,0.849721907248908,0
ya_YA11_02-08-2016_14:41:43 copy_open-coffee,0.4128762568037722784460966155,0.4584039544070810040653711007,0.4945424141524716744508046191,0.790678941318218,0.00912403277402886,0.00474460194656006,0.002161647720698,0.0105086603599723,0.00000147867546589449,0.000000192925050160316,0.0000000152903637498368,0.00000149128635869884,0.0000000283999235296937,0.00000000177882950413275,0.0000000000548999523883942,0.0000000284556304604554,0.423781590216379,0.463550199398737,0.496723109102499,0.800751815911388,0
ya_YA11_02-08-2016_14:41:43 copy_select-spoon-for-coffee,0.4500006713737566086840759964,0.4768675000167865912828893249,0.4739466802390975803773183037,0.809029463319324,0.00392733729168346,0.00637881123101788,0.00653928335431272,0.00994361291038619,0.00000009315259267279,0.000000390482315432815,0.00000040133303540954,0.000000567646060057207,0.000000000572014745338169,0.00000000370043135284498,0.00000000379715642728996,0.0000000053328032027548,0.454343418053476,0.483509486776917,0.480795943269049,0.819374215115272,1
ya_YA11_02-08-2016_14:41:43 copy_scoop-coffee,0.4181196188392047071801751807,0.4958483642894899364089204262,0.4934754500450380583209777583,0.81498934706164,0.00496023974801206,0.00480195181972753,0.00222138218985854,0.00725239673971054,0.000000288749896202411,0.000000194835582601386,0.0000000195874657437162,0.000000348885476365506,0.00000000408936358716377,0.00000000190656624651527,0.0000000000883680476878197,0.00000000451283705801843,0.424009735037126,0.500667107156332,0.495721092941395,0.822308463766216,3
ya_YA11_02-08-2016_14:41:43 copy_stir-mug-1,0.4152735984039718995732925568,0.4948257705833375147450345412,0.4935889989551400800990739255,0.812978969380091,0.000915479282190744,0.00139010479018112,0.000705325910673776,0.00180775503984162,0.00000000111127634241173,0.00000000486645102800469,0.000000000474511132727237,0.00000000501422392123188,0.0,0.0000000000160812906675336,0.0,0.0000000000160812906675336,0.416374399805721,0.49622842323226,0.494302969645349,0.814828641272114,2
ya_YA11_02-08-2016_14:41:43 copy_open-sugar,0.4094328818599347267289598541,0.4938472636239181412362520245,0.4961893513907207810366038395,0.811002020324553,0.00600761962203183,0.00125489339865026,0.00274055477367039,0.00672137570981458,0.000000446913259430544,0.0000000037178816207574,0.000000034027387822673,0.000000448222207415712,0.00000000623043682512522,0.00000000000954039049080538,0.000000000170219560636372,0.00000000623276894724571,0.416704816831007,0.495116161307104,0.498943310614758,0.81714585281017,0
ya_YA11_02-08-2016_14:41:43 copy_move-coffee-away,0.4181061014863562306863927478,0.4684899512645003855610387264,0.4500621471456597387537950968,0.772561636912742,0.00512650740159805,0.0067305014731511,0.0138564489693239,0.0162352057658105,0.000000246347104700828,0.000000462226463762284,0.000003598660950122,0.00000363657817649087,0.00000000249141089272093,0.00000000503407126943217,0.0000000712265831193062,0.0000000714477091629502,0.424192432159883,0.475618897762657,0.465201445894878,0.789027845309256,0
ya_YA11_02-08-2016_14:41:43 copy_close-coffee-jar,0.4237959815483626176004976753,0.5110025460091397100200354732,0.5189293869582213644325497918,0.842623489260297,0.00943507782218159,0.00548959593394416,0.00539388825940445,0.0121758115780239,0.00000137336348623427,0.000000288452187905017,0.00000027558914841977,0.00000143013331852505,0.0000000232151346058531,0.00000000296870406138674,0.00000000293773410627254,0.0000000235878350055941,0.434785132909029,0.516346006048044,0.524100750722836,0.85459517121777,0
ya_YA11_02-08-2016_14:41:43 copy_select-spoon-for-sugar,0.4139564692627389782371337288,0.5066087452839068539208410005,0.4960401973730672865022019232,0.821016599498767,0.000743478751523274,0.02793549146863,0.00368241529746261,0.0281869584501566,0.000000000656175201112358,0.0000311954619356148,0.0000000814395191431174,0.0000311955682461826,0.0,0.000001256154876631,0.000000000512736894332229,0.00000125615498127539,0.414853512936791,0.533467817461152,0.499738224180795,0.840493689548075,1
ya_YA11_02-08-2016_14:41:43 copy_scoop-sugar-into-mug,0.4209134839050570166755976998,0.4855631353119842572794462753,0.4852452119345106120294985438,0.805234521746594,0.00161999836074975,0.0032634206071137,0.00323969418748511,0.00487544122887263,0.00000000858160339717214,0.0000000660227891925292,0.000000060894121042544,0.0000000902260859572857,0.0000000000339995004261374,0.00000000050576778285356,0.000000000398515586957934,0.000000000644803605177778,0.422833488850922,0.488912036036257,0.48857201095934,0.810262764890387,3
ya_YA11_02-08-2016_14:41:43 copy_close-sugar,0.3939329117227196938351307132,0.4946986667946441148646275441,0.5047543117677837046283766563,0.809127199589105,0.00173264134561762,0.000875974398837137,0.0040014060112884,0.00444754170830771,0.00000000852395978619594,0.00000000102210167804962,0.000000088858563111603,0.0000000892723183329283,0.0000000000274656623662079,0.0,0.000000000513011384028409,0.00000000051374608782156,0.396125965172643,0.495583237536577,0.508702586251984,0.813201602845598,0
ya_YA11_02-08-2016_14:41:43 copy_stir-mug-2,0.4207963319047752866527315566,0.4951481299470000765255013682,0.4939585638876737230948890707,0.816232985349464,0.00746359130970232,0.00777076349429336,0.00224452237988757,0.0110058094312196,0.000000898490064828855,0.00000105677248280382,0.0000000194816006321532,0.00000138723898797961,0.0000000186817407689383,0.0000000208215126083544,0.0000000000958114885555478,0.0000000279741310016775,0.429573211751171,0.502933826744935,0.49622533713814,0.826870705465118,2
ya_YA11_02-08-2016_14:41:43 copy_end-stir-2,0.4184877626707368442325285037,0.4910294315629916173892353664,0.4914359546850889942443022079,0.811018623536771,0.00309080707300741,0.000366681877633118,0.00167747652700199,0.00353574199575985,0.0000000395563585767764,0.0000000000824174903819542,0.00000000642671325557322,0.0000000400751162165076,0.000000000161945372035194,0.0,0.0000000000147596916936047,0.000000000162616579789724,0.422164440210407,0.491402670463549,0.493139710512393,0.81417821955707,2
ya_YA11_02-08-2016_14:41:43 copy_select-cream,0.4123491677932216094552680758,0.4881105446792580062683075916,0.489934153595234983873067829,0.805182721415409,0.00242254915696373,0.000314342189564803,0.00118113759290499,0.00271341877405967,0.0000000200889539243704,0.000000000050022131735409,0.00000000258701227656741,0.0000000202549056899372,0.000000000072044887344276,0.0,0.00000000000507823772306592,0.0000000000722236408028658,0.41527627591367,0.488432437514798,0.491138078804713,0.807612062691834,1
ya_YA11_02-08-2016_14:41:43 copy_pour-cream,0.416610732069843131086916649,0.4921437471384716836354751908,0.4913385610731202738596230141,0.810668583035429,0.00197746649812184,0.00359122725280818,0.00206641928150477,0.00459101030052004,0.0000000199350716667514,0.000000107952010990543,0.0000000231770412859764,0.00000011219723259525,0.000000000118906162882694,0.00000000106800556678397,0.000000000159734083654709,0.00000000108641131425167,0.418977288852144,0.495778877222804,0.493436926951063,0.815364130038295,0
ya_YA11_02-08-2016_14:41:43 copy_stir-mug-3,0.4198453245216264056810346442,0.4953749061821971380973760828,0.4932296357948592805289934448,0.815439677612035,0.0032311630561099,0.00164286607497553,0.00141751097217173,0.00389214092649562,0.0000000738675767616573,0.0000000113244472771681,0.00000000520973252611084,0.0000000749119704437569,0.000000000674446263253678,0.0000000000601970551612388,0.0000000000159891525926038,0.000000000677316100847724,0.423675889777527,0.497030344898575,0.494664517222027,0.819288354565886,2
ya_YA11_02-08-2016_14:41:43 copy_end-stir-3,0.4135960508579269747324999815,0.4885293291641814130860685029,0.4962674313451345114125298383,0.809940715208697,0.00250292959257381,0.000491800053298638,0.00149936257690124,0.00295881935488096,0.000000021723156299764,0.000000000170666244979324,0.0000000052209540983963,0.0000000223424038162574,0.0000000000753745620913658,0.0,0.0000000000128233432646552,0.0000000000764575878703241,0.416610877051772,0.489032417644172,0.49777577883099,0.812710313934522,2
ya_YA11_02-08-2016_14:41:43 copy_select-toast,0.4138299572853778280427099716,0.5081022986352190353662487162,0.4958256998590480378983153492,0.821745887769404,0.00300381694365983,0.00213961054624685,0.000668644501617858,0.00374805749557987,0.0000000569797933700092,0.0000000208578514391628,0.000000000469591677602987,0.0000000606792166684014,0.0000000004102262252895,0.000000000112113135755566,0.0,0.000000000425270397658028,0.41744346981415,0.510203446112078,0.496499515752365,0.825274727625565,1
ya_YA11_02-08-2016_14:41:43 copy_scoop-and-spread-butter,0.4172956466046532465463582716,0.4903095552798342890862820516,0.4916478461047341496575384037,0.810096735737979,0.00434236524082765,0.00459581364888906,0.00433315506594848,0.00766510742296663,0.0000001547236536435,0.000000234374320094881,0.000000162955513495327,0.000000324692516537196,0.00000000150917910185502,0.00000000421655832166854,0.00000000181200633325156,0.00000000483118542319087,0.42246659266269,0.494974013103312,0.49603503872748,0.818246940238088,3
ya_YA11_02-08-2016_14:41:43 copy_select-jelly,0.4331795813434718936665421464,0.4915247091623950310045698846,0.4808526936156439533033615935,0.812687149133972,0.00224807695242912,0.00215956684267681,0.0023786977245748,0.00392119647517558,0.0000000180455131017706,0.0000000174701756032554,0.000000019652768276663,0.0000000318916741431203,0.0000000000704928779273447,0.0000000000752041437499754,0.0000000000728473036019434,0.000000000126220595457794,0.435766711263418,0.493716625768116,0.483319780975283,0.816851726990391,1
ya_YA11_02-08-2016_14:41:43 copy_open-jelly-jar,0.3955018639939746431446550136,0.487582062296859229323855737,0.5035391140224346797811265066,0.804804094949116,0.0069917064628541,0.00258212167300472,0.00374158796936654,0.00833971175337762,0.000000484346260727156,0.0000000290996983645505,0.0000000777459268758512,0.000000491408711635306,0.00000000478891319005728,0.000000000135728521826594,0.00000000042584458730984,0.000000004809725084252,0.40424427130828,0.490222795417209,0.507240798161844,0.813034468735545,0
